2 -5.4543638
3 -5.4504994
4 -5.446308
5 -5.441805
6 -5.4370056
7 -5.4319268
8 -5.4265891
9 -5.4210222
10 -5.4152945
11 -5.4097952
12 -5.4091092
13 -5.4133503
14 -5.4179532
15 -5.4225502
16 -5.4270828
17 -5.4315258
18 -5.4358497
19 -5.4399509
20 -5.4424899
21 -5.4425822
22 -5.4424973
23 -5.4423705
24 -5.4421989
25 -5.4419859
26 -5.4417368
27 -5.4414581
28 -5.4411574
29 -5.440841
30 -5.4404905
31 -5.4400027
32 -5.4394793
33 -5.4392946
34 -5.4392657
35 -5.4391356
36 -5.4390351
37 -5.438987
38 -5.4389839
39 -5.446542
40 -5.4544155
41 -5.4616116
42 -5.4620772
43 -5.4611477
44 -5.4600928
45 -5.4590943
46 -5.4584936
47 -5.4589048
48 -5.460228

0 -5.4406737
1 -5.4397758
2 -5.4375914
3 -5.4346248
4 -5.4311268
5 -5.427223
6 -5.422985
7 -5.4184625
8 -5.4137007
9 -5.4087697
10 -5.4039772
11 -5.4034335
12 -5.407521
13 -5.4120246
14 -5.4165559
15 -5.421036
16 -5.4254456
17 -5.4297786
18 -5.434038
19 -5.4382613
20 -5.4420394
21 -5.4368568
22 -5.4296321
23 -5.4221915
24 -5.4146351
25 -5.4070552
26 -5.4000694
27 -5.4012683
28 -5.4081976
29 -5.4153735
30 -5.4224465
31 -5.4293322
32 -5.4358539
33 -5.4388777
34 -5.4384944
35 -5.438153
36 -5.4379186
37 -5.4378094
38 -5.4378025
39 -5.4300512
40 -5.4215667
41 -5.4129186
42 -5.413405
43 -5.4197821
44 -5.425878
45 -5.4314918
46 -5.4362595
47 -5.4395325
48 -5.4406737

0 -5.3492395
1 -5.3535548
2 -5.3583754
3 -5.3632884
4 -5.3682596
5 -5.3732615
6 -5.3782718
7 -5.3832728
8 -5.3882475
9 -5.393168
10 -5.3979416
11 -5.402099
12 -5.4014684
13 -5.3955641
14 -5.3918577
15 -5.4003913
16 -5.4091282
17 -5.4177743
18 -5.4262486
19 -5.4343899
20 -5.4401037
21 -5.4347438
22 -5.4277285
23 -5.4204614
24 -5.4130259
25 -5.4054469
26 -5.3977515
27 -5.3901216
28 -5.3826723
29 -5.3797918
30 -5.382003
31 -5.3842935
32 -5.3863567
33 -5.3881308
34 -5.3895802
35 -5.3906765
36 -5.3913969
37 -5.391725
38 -5.3917456
39 -5.3946294
40 -5.4004167
41 -5.4068559
42 -5.4040699
43 -5.3950972
44 -5.3859667
45 -5.3766876
46 -5.3672688
47 -5.3577374
48 -5.3492395

0 -5.3472578
1 -5.3522381
2 -5.3572716
3 -5.3623154
4 -5.3673681
5 -5.372426
6 -5.3774784
7 -5.3825064
8 -5.3874818
9 -5.3923515
10 -5.3968554
11 -5.3970039
12 -5.3921185
13 -5.3877114
14 -5.3889914
15 -5.3821632
16 -5.3751559
17 -5.368035
18 -5.3609362
19 -5.3544166
20 -5.3516246
21 -5.3542224
22 -5.3612135
23 -5.3689659
24 -5.3767873
25 -5.3844604
26 -5.3913131
27 -5.3895985
28 -5.3819438
29 -5.3744079
30 -5.36972
31 -5.3704736
32 -5.3718395
33 -5.3730945
34 -5.3741347
35 -5.3749232
36 -5.3754404
37 -5.3756756
38 -5.3756903
39 -5.3726595
40 -5.3664306
41 -5.3592479
42 -5.351706
43 -5.3440397
44 -5.3365937
45 -5.334657
46 -5.3391629
47 -5.343709
48 -5.3472578

0 -5.3471587
1 -5.3378942
2 -5.3284596
3 -5.3233863
4 -5.3257967
5 -5.3289317
6 -5.3319264
7 -5.3347126
8 -5.3374422
9 -5.3436023
10 -5.3531026
11 -5.3625987
12 -5.3718388
13 -5.3799
14 -5.3790812
15 -5.3736261
16 -5.367794
17 -5.3619779
18 -5.356444
19 -5.3518097
20 -5.3496837
21 -5.3520563
22 -5.3554132
23 -5.3590156
24 -5.3626722
25 -5.3662489
26 -5.3696738
27 -5.372876
28 -5.3755713
29 -5.3730094
30 -5.3651203
31 -5.3567965
32 -5.3482685
33 -5.3395876
34 -5.3307793
35 -5.3218712
36 -5.3129628
37 -5.3050818
38 -5.3041162
39 -5.3078695
40 -5.312356
41 -5.3168312
42 -5.3212851
43 -5.3257285
44 -5.3301761
45 -5.3332521
46 -5.3373556
47 -5.3422369
48 -5.3471587

0 -5.3079658
1 -5.3124698
2 -5.3162675
3 -5.315195
4 -5.3062304
5 -5.3076643
6 -5.3131957
7 -5.3231933
8 -5.3329632
9 -5.3389297
10 -5.3411705
11 -5.3430098
12 -5.3446073
13 -5.3459909
14 -5.3471729
15 -5.3481602
16 -5.3489563
17 -5.3495591
18 -5.3499452
19 -5.3499096
20 -5.3488979
21 -5.3499388
22 -5.351083
23 -5.3527473
24 -5.3547708
25 -5.3569947
26 -5.3592912
27 -5.3615561
28 -5.3636785
29 -5.3653615
30 -5.3636981
31 -5.356218
32 -5.3477989
33 -5.3391438
34 -5.3303441
35 -5.3214435
36 -5.3125072
37 -5.3038666
38 -5.3023099
39 -5.3021868
40 -5.3069907
41 -5.3118708
42 -5.3167562
43 -5.3216025
44 -5.3261814
45 -5.3267187
46 -5.3200884
47 -5.3133126
48 -5.3079658

0 -5.3063778
1 -5.3029289
2 -5.3022167
3 -5.303355
4 -5.3052445
5 -5.3026746
6 -5.3096977
7 -5.3120748
8 -5.3142626
9 -5.3163216
10 -5.3182549
11 -5.3200713
12 -5.3217896
13 -5.3234416
14 -5.3250794
15 -5.3267847
16 -5.32868
17 -5.3309224
18 -5.3336239
19 -5.3365486
20 -5.3381727
21 -5.3365136
22 -5.3329376
23 -5.328514
24 -5.323659
25 -5.3185185
26 -5.3131525
27 -5.3075904
28 -5.3018483
29 -5.2959371
30 -5.2898656
31 -5.2836446
32 -5.2772979
33 -5.2709469
34 -5.2696307
35 -5.2784541
36 -5.2877939
37 -5.2966976
38 -5.2982728
39 -5.2983903
40 -5.2937601
41 -5.2890301
42 -5.2843566
43 -5.2809915
44 -5.2847544
45 -5.2905324
46 -5.2962058
47 -5.3015777
48 -5.3063778

0 -5.2781818
1 -5.2768558
2 -5.2744988
3 -5.2822015
4 -5.2924039
5 -5.2958712
6 -5.2853262
7 -5.2745787
8 -5.2636761
9 -5.252794
10 -5.256051
11 -5.2654379
12 -5.274719
13 -5.2838473
14 -5.2928093
15 -5.3015928
16 -5.3101779
17 -5.3185236
18 -5.3265201
19 -5.3337426
20 -5.337685
21 -5.3336498
22 -5.3266655
23 -5.319574
24 -5.3129135
25 -5.3067827
26 -5.3010542
27 -5.2955436
28 -5.2901167
29 -5.2847062
30 -5.2793025
31 -5.2739622
32 -5.2689172
33 -5.2655346
34 -5.2691409
35 -5.277874
36 -5.2868974
37 -5.2948046
38 -5.2957707
39 -5.2919577
40 -5.2871132
41 -5.2822316
42 -5.2774206
43 -5.2755732
44 -5.273101
45 -5.2718883
46 -5.2748316
47 -5.277256
48 -5.2781818

0 -5.2525585
1 -5.2601667
2 -5.2680938
3 -5.2640556
4 -5.2564667
5 -5.248399
6 -5.2408377
7 -5.2358756
8 -5.2370052
9 -5.2460601
10 -5.2492624
11 -5.25687
12 -5.264565
13 -5.2721366
14 -5.2794323
15 -5.2862933
16 -5.2925151
17 -5.2978257
18 -5.3019025
19 -5.3044566
20 -5.3053227
21 -5.3045034
22 -5.302062
23 -5.2980326
24 -5.2924827
25 -5.2855984
26 -5.2776919
27 -5.2690861
28 -5.260042
29 -5.2508002
30 -5.2419019
31 -5.2391793
32 -5.2486321
33 -5.2583141
34 -5.2631161
35 -5.2569529
36 -5.2504094
37 -5.2462271
38 -5.2460079
39 -5.2501417
40 -5.2569253
41 -5.263841
42 -5.2704478
43 -5.2727525
44 -5.2699069
45 -5.2678957
46 -5.2627399
47 -5.2573469
48 -5.2525585

0 -5.2515881
1 -5.2464922
2 -5.2407122
3 -5.2348022
4 -5.2287733
5 -5.2226431
6 -5.2172767
7 -5.2265787
8 -5.2361954
9 -5.2421338
10 -5.2411446
11 -5.2298208
12 -5.2182925
13 -5.2066072
14 -5.1947743
15 -5.1828
16 -5.1706927
17 -5.1584691
18 -5.1461739
19 -5.1339825
20 -5.1234691
21 -5.133178
22 -5.1439966
23 -5.1548297
24 -5.1656129
25 -5.1763258
26 -5.1869574
27 -5.1974994
28 -5.2079448
29 -5.2182859
30 -5.2285107
31 -5.2384774
32 -5.2468793
33 -5.2544168
34 -5.2547931
35 -5.2509576
36 -5.2471908
37 -5.2433513
38 -5.2426819
39 -5.2442722
40 -5.2476783
41 -5.2519757
42 -5.2564984
43 -5.2606942
44 -5.2629537
45 -5.2603592
46 -5.2559899
47 -5.2519604
48 -5.2515881

0 -5.2404355
1 -5.2376508
2 -5.2328499
3 -5.2277345
4 -5.2226909
5 -5.2181754
6 -5.2157946
7 -5.2142201
8 -5.2102903
9 -5.202697
10 -5.1936058
11 -5.1842904
12 -5.1766448
13 -5.1695801
14 -5.1625223
15 -5.1554377
16 -5.1483367
17 -5.1412404
18 -5.1341832
19 -5.1274415
20 -5.1228563
21 -5.1306943
22 -5.1415728
23 -5.1524892
24 -5.1633434
25 -5.1741087
26 -5.1847684
27 -5.195304
28 -5.2056841
29 -5.2158255
30 -5.2253095
31 -5.2285537
32 -5.2209894
33 -5.2134523
34 -5.2144833
35 -5.2221273
36 -5.2295203
37 -5.2358435
38 -5.2366153
39 -5.2320149
40 -5.2245209
41 -5.216478
42 -5.2081669
43 -5.1998075
44 -5.2040864
45 -5.2144614
46 -5.2251388
47 -5.2351183
48 -5.2404355

0 -5.1606994
1 -5.1647039
2 -5.1749123
3 -5.1854396
4 -5.1958994
5 -5.2062201
6 -5.2149935
7 -5.2098302
8 -5.2033546
9 -5.196732
10 -5.1899538
11 -5.1826959
12 -5.1735995
13 -5.1652848
14 -5.1585943
15 -5.1521797
16 -5.1458191
17 -5.1394886
18 -5.1331791
19 -5.1266182
20 -5.1224801
21 -5.1215737
22 -5.1220859
23 -5.1235105
24 -5.1291311
25 -5.1375121
26 -5.1464219
27 -5.1553806
28 -5.16426
29 -5.1730121
30 -5.181615
31 -5.1900559
32 -5.1983229
33 -5.2063687
34 -5.2092917
35 -5.2103179
36 -5.2130274
37 -5.214798
38 -5.214922
39 -5.2133853
40 -5.2094603
41 -5.2042925
42 -5.1989462
43 -5.196604
44 -5.1908216
45 -5.1820404
46 -5.1732296
47 -5.1649284
48 -5.1606994

0 -5.1568793
1 -5.1629931
2 -5.1708566
3 -5.1789766
4 -5.1869046
5 -5.1938953
6 -5.1982098
7 -5.1976634
8 -5.1936816
9 -5.18842
10 -5.1826415
11 -5.1765574
12 -5.1700498
13 -5.1617814
14 -5.1516083
15 -5.1410265
16 -5.1304041
17 -5.1201115
18 -5.1123792
19 -5.1151872
20 -5.1192839
21 -5.1203983
22 -5.1210409
23 -5.1226784
24 -5.125539
25 -5.1312648
26 -5.1385829
27 -5.1462749
28 -5.1539805
29 -5.1615484
30 -5.1688579
31 -5.1757369
32 -5.1818184
33 -5.1860792
34 -5.185935
35 -5.1800333
36 -5.1712944
37 -5.1628529
38 -5.161818
39 -5.1617446
40 -5.1615343
41 -5.1670822
42 -5.1771218
43 -5.1839629
44 -5.1812417
45 -5.1751021
46 -5.1684681
47 -5.1619176
48 -5.1568793

0 -5.1536933
1 -5.1561259
2 -5.1542557
3 -5.1522609
4 -5.1501815
5 -5.1479862
6 -5.1456572
7 -5.1431839
8 -5.1405588
9 -5.1377757
10 -5.1348284
11 -5.1317107
12 -5.1284157
13 -5.1249362
14 -5.1212653
15 -5.1173992
16 -5.1133497
17 -5.1092442
18 -5.1082595
19 -5.1144443
20 -5.1187573
21 -5.1107645
22 -5.1091604
23 -5.1158111
24 -5.1198194
25 -5.1216513
26 -5.1229316
27 -5.1240309
28 -5.1250354
29 -5.1259582
30 -5.1267958
31 -5.1275415
32 -5.1281891
33 -5.1287341
34 -5.1291831
35 -5.1332384
36 -5.1422624
37 -5.150961
38 -5.1520135
39 -5.1531301
40 -5.1580102
41 -5.1611201
42 -5.1605988
43 -5.1599121
44 -5.1590573
45 -5.1580153
46 -5.1567319
47 -5.1550282
48 -5.1536933

0 -5.153512
1 -5.1482503
2 -5.1431367
3 -5.1387673
4 -5.1350102
5 -5.1316538
6 -5.1285151
7 -5.1254663
8 -5.1224263
9 -5.1193466
10 -5.1162002
11 -5.1129768
12 -5.1096817
13 -5.1063409
14 -5.103021
15 -5.0999234
16 -5.0982406
17 -5.1017477
18 -5.1063128
19 -5.1074148
20 -5.1173474
21 -5.108429
22 -5.1046946
23 -5.111121
24 -5.1167631
25 -5.1194025
26 -5.1205261
27 -5.1212581
28 -5.1218661
29 -5.1224269
30 -5.1229763
31 -5.1235514
32 -5.1242309
33 -5.1252486
34 -5.1274665
35 -5.12947
36 -5.1296885
37 -5.1297848
38 -5.1297908
39 -5.1367695
40 -5.1431622
41 -5.1454723
42 -5.1461738
43 -5.1464881
44 -5.1468653
45 -5.1476641
46 -5.1493204
47 -5.1521242
48 -5.153512

0 -5.1491288
1 -5.1427002
2 -5.1336484
3 -5.1240267
4 -5.1141041
5 -5.1039625
6 -5.0936364
7 -5.0831458
8 -5.0725128
9 -5.0618651
10 -5.0613199
11 -5.0666027
12 -5.0723471
13 -5.0781319
14 -5.0839167
15 -5.0896963
16 -5.0954569
17 -5.1009754
18 -5.1025943
19 -5.1018602
20 -5.1001987
21 -5.1021516
22 -5.0984664
23 -5.0892986
24 -5.0874865
25 -5.0854556
26 -5.0830675
27 -5.0803864
28 -5.0774665
29 -5.0743855
30 -5.0723181
31 -5.0813392
32 -5.0924472
33 -5.1033808
34 -5.1129951
35 -5.1188439
36 -5.1208972
37 -5.1214777
38 -5.1215091
39 -5.113306
40 -5.1017836
41 -5.0905943
42 -5.0843827
43 -5.0953229
44 -5.107003
45 -5.1185428
46 -5.1299054
47 -5.1409861
48 -5.1491288

0 -5.1141845
1 -5.1128465
2 -5.1092898
3 -5.1039833
4 -5.097382
5 -5.0898945
6 -5.0818636
7 -5.0736236
8 -5.0657411
9 -5.0601438
10 -5.0594856
11 -5.0645005
12 -5.070117
13 -5.0759577
14 -5.0818562
15 -5.0876279
16 -5.0921511
17 -5.0917902
18 -5.0937557
19 -5.0961987
20 -5.0927218
21 -5.0956915
22 -5.0957057
23 -5.0876283
24 -5.0767159
25 -5.0664748
26 -5.0636248
27 -5.0615983
28 -5.0605228
29 -5.0625539
30 -5.0690243
31 -5.0670547
32 -5.0634395
33 -5.0596173
34 -5.0556742
35 -5.0516964
36 -5.0479157
37 -5.045256
38 -5.0450376
39 -5.0483985
40 -5.0592696
41 -5.071344
42 -5.0825972
43 -5.0873131
44 -5.0948872
45 -5.1023458
46 -5.1085512
47 -5.1126685
48 -5.1141845

0 -4.9959202
1 -5.0027085
2 -5.0095369
3 -5.0162509
4 -5.0228472
5 -5.0293261
6 -5.0356872
7 -5.0419267
8 -5.0480229
9 -5.0538092
10 -5.0505003
11 -5.0396047
12 -5.0315136
13 -5.0391713
14 -5.0474717
15 -5.0554795
16 -5.067361
17 -5.080484
18 -5.0890398
19 -5.0868876
20 -5.0833107
21 -5.087734
22 -5.0892723
23 -5.0846657
24 -5.0735447
25 -5.0649441
26 -5.0539537
27 -5.0425788
28 -5.0393258
29 -5.0459732
30 -5.047523
31 -5.0461511
32 -5.0438984
33 -5.041362
34 -5.038804
35 -5.0364681
36 -5.0347863
37 -5.0353195
38 -5.0355004
39 -5.0464908
40 -5.0548516
41 -5.0625549
42 -5.0660886
43 -5.0585489
44 -5.0466123
45 -5.0337245
46 -5.0204869
47 -5.0071628
48 -4.9959202

0 -4.9939772
1 -4.9977651
2 -5.0043667
3 -5.0109698
4 -5.0174886
5 -5.0238898
6 -5.0301279
7 -5.0360921
8 -5.0414048
9 -5.0443659
10 -5.0412485
11 -5.0346016
12 -5.0282739
13 -5.0268304
14 -5.0403804
15 -5.0539293
16 -5.0630043
17 -5.0700138
18 -5.0762157
19 -5.0809775
20 -5.0827508
21 -5.0802095
22 -5.0759229
23 -5.0719775
24 -5.0686035
25 -5.0620086
26 -5.0506998
27 -5.0397767
28 -5.0308469
29 -5.019308
30 -5.0076588
31 -5.0069672
32 -5.0123676
33 -5.0176473
34 -5.0227332
35 -5.0275264
36 -5.0316695
37 -5.0330711
38 -5.03306
39 -5.021648
40 -5.0089406
41 -4.996073
42 -4.9830998
43 -4.9710024
44 -4.9680464
45 -4.9733667
46 -4.9803148
47 -4.9873845
48 -4.9939772

0 -4.9891407
1 -4.978384
2 -4.9644975
3 -4.9506968
4 -4.9534998
5 -4.9635115
6 -4.9735022
7 -4.983388
8 -4.9931307
9 -5.0027017
10 -5.0120685
11 -5.0211534
12 -5.0272363
13 -5.0259
14 -5.0288481
15 -5.0349199
16 -5.0426126
17 -5.0514702
18 -5.0611593
19 -5.0710996
20 -5.0785346
21 -5.0711997
22 -5.0609986
23 -5.0502031
24 -5.0390418
25 -5.0276267
26 -5.0200895
27 -5.0271889
28 -5.0262156
29 -5.0153393
30 -5.004575
31 -4.9972008
32 -4.9978101
33 -5.0007112
34 -5.0038431
35 -5.0067146
36 -5.0089338
37 -5.01007
38 -5.0101447
39 -5.006816
40 -4.999036
41 -4.9894582
42 -4.9793741
43 -4.9693088
44 -4.9643303
45 -4.970979
46 -4.977663
47 -4.9843104
48 -4.9891407

0 -4.9178099
1 -4.9246496
2 -4.9335768
3 -4.9431821
4 -4.9389936
5 -4.9455269
6 -4.9543264
7 -4.9631053
8 -4.9717181
9 -4.9800902
10 -4.9882005
11 -4.9988004
12 -5.0126425
13 -5.0164668
14 -5.009347
15 -5.015822
16 -5.0233408
17 -5.0300528
18 -5.0351795
19 -5.038401
20 -5.0395064
21 -5.0384927
22 -5.0355287
23 -5.0309061
24 -5.0252565
25 -5.0199911
26 -5.0155676
27 -5.0039259
28 -4.9946991
29 -4.996073
30 -5.0010971
31 -4.9954878
32 -4.9839032
33 -4.971971
34 -4.9599369
35 -4.947818
36 -4.9356489
37 -4.9237938
38 -4.9215097
39 -4.9265326
40 -4.9341749
41 -4.9419499
42 -4.9496443
43 -4.9571607
44 -4.9564265
45 -4.943555
46 -4.9331508
47 -4.9241718
48 -4.9178099

0 -4.9099472
1 -4.9096786
2 -4.9178599
3 -4.9265853
4 -4.9329258
5 -4.9223079
6 -4.9260647
7 -4.9407375
8 -4.9553759
9 -4.9698571
10 -4.9840765
11 -4.9950434
12 -5.0014085
13 -5.005544
14 -5.005039
15 -4.9934242
16 -4.9816744
17 -4.9698702
18 -4.9581923
19 -4.9475071
20 -4.9424106
21 -4.9473561
22 -4.9588537
23 -4.971526
24 -4.9838953
25 -4.9948021
26 -5.0001165
27 -4.9973358
28 -4.990979
29 -4.9896786
30 -4.9898687
31 -4.9877838
32 -4.9781348
33 -4.9666375
34 -4.9548112
35 -4.9428757
36 -4.9309541
37 -4.9196821
38 -4.918067
39 -4.9246251
40 -4.9319535
41 -4.9392141
42 -4.9461108
43 -4.9516277
44 -4.9507445
45 -4.9419053
46 -4.9290808
47 -4.9155031
48 -4.9099472

0 -4.9022407
1 -4.9074301
2 -4.9119751
